instance_seed,method,depth,qaoa_seed,jobs,nodes,penalty,f_opt,best_expectation,final_expectation,num_evaluations,restarts,maxiter,runtime_qaoa_s,optimizer,selected_objective,selection_rule,approx_ratio_selected,approx_ratio_mean_feasible,p_feasible,p_infeasible,p_optimal,best_feasible_objective,mean_feasible_objective,mean_objective_all,std_objective_all,most_likely_objective,most_likely_feasible,selected_overload,expectation_value,total_runtime_s,greedy_objective,greedy_overload,random_best_objective,random_mean_objective,random_p_optimal,sa_objective,sa_runtime_s
7,soft,3,0,6,3,0.019696694668942548,0.43308138796519685,4908.995501747868,4908.995501747868,55,1,150,40.85674609999842,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00015423300898671798,0.0031119220420705632,0.9968880779579294,1.881178898562308e-06,0.43308138796519685,2807.9682216567035,4908.8833229671045,3594.1741003557986,918.9365585340619,False,0.0,4908.995501747839,54.235901100000774,,,,,,,
7,xy,1,1,6,3,,0.43308138796519685,3023.8350829763094,3023.8350829763094,24,1,150,13.483512499995413,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.0001432225554903355,1.0,0.0,3.906442035001909e-06,0.43308138796519685,3023.835082976303,3023.8350829763035,2617.108442696941,312.1548224551922,True,0.0,3023.8350829763112,17.056295800000953,,,,,,,
7,soft,1,1,6,3,0.019696694668942548,0.43308138796519685,5350.424329094946,5350.424329094946,23,1,150,10.007552600000054,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00015699917314480378,0.001106835732036761,0.9988931642679633,5.567148830870102e-08,0.43308138796519685,2758.494705992855,5350.2918277278495,3731.339255990986,3039.024861223368,False,0.0,5350.424329094924,12.426684500002011,,,,,,,
7,xy,2,1,6,3,,0.43308138796519685,3291.315269848724,3291.315269848724,34,1,150,17.270276700000977,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.0001315830762043957,0.9999999999999989,1.1102230246251565e-15,0.00041159659494516135,0.43308138796519685,3291.315269848732,3291.3152698487315,2671.7918177499428,2403.0813930920813,True,0.0,3291.315269848728,25.570940799996606,,,,,,,
7,soft,2,1,6,3,0.019696694668942548,0.43308138796519685,4310.330037680918,4310.330037680918,39,1,150,14.32172349999746,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00013168878106702822,0.003642348054601182,0.9963576519453988,1.7714860443430188e-06,0.43308138796519685,3288.6733741180497,4310.220857013792,2991.962963355903,4890.059303549685,False,0.0,4310.330037680895,31.64129719999619,,,,,,,
7,xy,3,1,6,3,,0.43308138796519685,3205.010828115822,3205.010828115822,49,1,150,26.225393000000622,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00013512634159173733,0.9999999999999977,2.3314683517128287e-15,0.003465843607379396,0.43308138796519685,3205.010828115832,3205.0108281158327,2611.4837189618734,506.5826393600511,True,0.0,3205.0108281158255,49.808912799999234,,,,,,,
7,soft,3,1,6,3,0.019696694668942548,0.43308138796519685,4550.959866862276,4550.959866862276,53,1,150,25.201501900002768,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00021711991596390552,0.0031915932423052093,0.9968084067576948,1.0960938354608352e-05,0.43308138796519685,1994.6644970017087,4550.8483040802475,3618.734897863579,765.8077404814405,False,0.0,4550.959866862249,38.157410699997854,,,,,,,
7,xy,1,2,6,3,,0.43308138796519685,3444.0398930712563,3444.0398930712563,27,1,150,17.78912390000187,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00012574807534502516,1.0,0.0,0.0008500524795473002,0.43308138796519685,3444.039893071257,3444.0398930712568,2809.2357487127506,3165.3381202019896,True,0.0,3444.039893071258,29.811764199999743,,,,,,,
7,soft,1,2,6,3,0.019696694668942548,0.43308138796519685,5234.5456997352585,5234.5456997352585,26,1,150,5.624237899995933,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00013704701103863797,0.002920292275689204,0.9970797077243108,2.961567900187766e-09,0.43308138796519685,3160.0936400072032,5234.432710237584,3872.037366288405,2969.86318465123,False,0.0,5234.545699735229,14.626085700001568,,,,,,,
7,xy,2,2,6,3,,0.43308138796519685,3391.9623084255195,3391.9623084255195,36,1,150,17.710864699998638,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00012767871473377997,0.9999999999999977,2.3314683517128287e-15,0.0019641012577091273,0.43308138796519685,3391.9623084255286,3391.962308425528,2717.723607298477,6034.546083513736,True,0.0,3391.9623084255204,22.109059700000216,,,,,,,
7,soft,2,2,6,3,0.019696694668942548,0.43308138796519685,5103.225498187943,5103.225498187943,36,1,150,21.307413900001848,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00017785458901094467,0.0024362534632611198,0.9975637465367388,2.460019738843876e-06,0.43308138796519685,2435.0307201718942,5103.108928445644,4015.902501457737,2832.71268994367,False,0.0,5103.22549818792,33.524646799996844,,,,,,,
7,xy,3,2,6,3,,0.43308138796519685,3265.7893654708823,3265.7893654708823,61,1,150,31.834397400001762,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00013261154946003382,0.999999999999992,7.993605777301127e-15,0.0027797407660837673,0.43308138796519685,3265.789365470901,3265.789365470901,2758.226561551097,347.05548886475776,True,0.0,3265.789365470875,36.637248699997144,,,,,,,
7,soft,3,2,6,3,0.019696694668942548,0.43308138796519685,4631.548937048527,4631.548937048527,54,1,150,25.11727360000077,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.000143217600529933,0.0032574492955250597,0.9967425507044749,4.180122551484484e-05,0.43308138796519685,3023.939699888222,4631.437922075813,3394.2066249017416,2116.7772576721245,False,0.0,4631.5489370484975,43.375666699997964,,,,,,,
8,xy,1,0,6,3,,1.0553208099407543,3252.8214782760924,3252.8214782760924,28,1,150,7.707914100006747,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00032443244026414945,0.9999999999999968,3.219646771412954e-15,0.0002712705264013542,1.0553208099407543,3252.821478276104,3252.8214782761033,2727.337928964985,2504.7903828538056,True,0.0,3252.8214782760933,19.24079509999865,13.7006033633283,2.0,1.0553208099407543,3407.5871321836053,0.0012,1.0553208099407543,0.9412459000013769
8,soft,1,0,6,3,0.002916871349886364,1.0553208099407543,4766.961984918755,4766.961984918755,29,1,150,6.646627799993439,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00042482271875449645,0.002544862033897906,0.9974551379661021,1.290474438670949e-06,1.0553208099407543,2484.1440049034204,4766.9451446828025,3705.2917396231824,2338.775580907074,False,0.0,4766.96198491873,11.258457900003123,13.7006033633283,2.0,1.0553208099407543,3407.5871321836053,0.0012,1.0553208099407543,0.40665359999547945
8,xy,2,0,6,3,,1.0553208099407543,3278.376026411841,3278.376026411841,43,1,150,18.946605299999646,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00032190352828311475,0.9999999999999942,5.773159728050814e-15,0.002433648973497183,1.0553208099407543,3278.3760264118564,3278.3760264118564,2670.4024712886003,1378.495538190972,True,0.0,3278.3760264118373,23.849909900003695,,,,,,,
8,soft,2,0,6,3,0.002916871349886364,1.0553208099407543,4524.587000448748,4524.587000448748,37,1,150,11.44228860000294,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00042960955642727395,0.002663069140746919,0.9973369308592531,2.6216166011277427e-06,1.0553208099407543,2456.4649322911496,4524.570670615093,3398.286668113894,2201.8559046640125,False,0.0,4524.587000448725,14.92860970000038,,,,,,,
8,xy,3,0,6,3,,1.0553208099407543,3198.9764228072163,3198.9764228072163,47,1,150,17.72273320000386,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.0003298932753667102,1.0,0.0,0.0002643812533536417,1.0553208099407543,3198.9764228072154,3198.976422807216,2520.416224665709,6894.744718208573,True,0.0,3198.9764228072167,22.15216550000332,,,,,,,
8,soft,3,0,6,3,0.002916871349886364,1.0553208099407543,4304.652753242544,4304.652753242544,56,1,150,22.588794200004486,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00035238516284349106,0.002502511369740165,0.9974974886302599,2.5779198070650143e-06,1.0553208099407543,2994.793541887762,4304.635909527471,3229.933367952475,3034.3818049426977,False,0.0,4304.652753242511,27.70169149999856,,,,,,,
8,xy,1,1,6,3,,1.0553208099407543,3222.8522360402676,3222.8522360402676,28,1,150,4.302337200002512,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00032744933141500975,1.0,0.0,0.0012707474991595243,1.0553208099407543,3222.852236040266,3222.852236040266,2753.235978436345,3.4059287362070463,True,0.0,3222.8522360402717,9.74590850000095,,,,,,,
8,soft,1,1,6,3,0.002916871349886364,1.0553208099407543,5024.409863522409,5024.409863522409,30,1,150,7.393616299996211,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.0003214265784659448,0.002821360776547042,0.997178639223453,3.0423534038163303e-09,1.0553208099407543,3283.2406547629844,5024.393136027533,3577.8917704934206,2040.5833905518452,False,0.0,5024.409863522383,13.194101000000956,,,,,,,
8,xy,2,1,6,3,,1.0553208099407543,3153.893987859739,3153.893987859739,37,1,150,14.102792799996678,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.0003346088403741502,0.9999999999999959,4.107825191113079e-15,0.002620364297073638,1.0553208099407543,3153.8939878597475,3153.893987859748,2642.1259185261624,3984.8178393962407,True,0.0,3153.893987859735,22.727043799997773,,,,,,,
8,soft,2,1,6,3,0.002916871349886364,1.0553208099407543,4795.854939355394,4795.854939355394,32,1,150,8.051092299996526,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.0004009671092457078,0.0024209598749903253,0.9975790401250096,6.75202551986602e-07,1.0553208099407543,2631.938594479744,4795.837789211904,3187.211492239465,5450.41334778405,False,0.0,4795.854939355369,13.298443300001964,,,,,,,
8,xy,3,1,6,3,,1.0553208099407543,3037.670132918316,3037.670132918316,60,1,150,21.31189340000128,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00034741126052646704,0.9999999999999984,1.5543122344752192e-15,0.000562485252869111,1.0553208099407543,3037.67013291832,3037.67013291832,2533.641148528352,2011.5952462639361,True,0.0,3037.670132918315,25.724731199996313,,,,,,,
8,soft,3,1,6,3,0.002916871349886364,1.0553208099407543,4621.175051251832,4621.175051251832,51,1,150,26.44481839999935,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.0004116535196364533,0.0031024353089772567,0.9968975646910228,1.5631591241865573e-07,1.0553208099407543,2563.614203694281,4621.159124658088,3523.1952945478765,1200.1890812589015,False,0.0,4621.175051251808,37.84043709999969,,,,,,,
8,xy,1,2,6,3,,1.0553208099407543,3200.4577905243104,3200.4577905243104,26,1,150,5.887724799998978,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.0003297405805710901,1.0,0.0,0.0007325890839188805,1.0553208099407543,3200.45779052431,3200.4577905243104,2678.629589693259,1702.75556663391,True,0.0,3200.4577905243127,8.43488719999732,,,,,,,
8,soft,1,2,6,3,0.002916871349886364,1.0553208099407543,5048.801517389327,5048.801517389327,25,1,150,13.078078099999402,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00034903860603866107,0.0031760620109855054,0.9968239379890145,2.2645310794787852e-06,1.0553208099407543,3023.507404862436,5048.784902974737,3624.6663619076444,2673.9592855573264,False,0.0,5048.801517389294,15.514718899998115,,,,,,,
8,xy,2,2,6,3,,1.0553208099407543,3272.6585459057655,3272.6585459057655,40,1,150,12.815756500000134,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00032246590811039696,0.9999999999999982,1.7763568394002505e-15,0.003506844621027178,1.0553208099407543,3272.6585459057665,3272.658545905767,2541.8456605491388,1663.208452647405,True,0.0,3272.6585459057605,16.060960499999055,,,,,,,
8,soft,2,2,6,3,0.002916871349886364,1.0553208099407543,4804.666891422236,4804.666891422236,41,1,150,12.08164659999602,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.0003554570177110292,0.0027689928370400177,0.99723100716296,1.0918200584429502e-06,1.0553208099407543,2968.912575524626,4804.6503604336285,3402.3211507792157,4798.778150921339,False,0.0,4804.666891422219,18.81994880000275,,,,,,,
8,xy,3,2,6,3,,1.0553208099407543,3155.140229980051,3155.140229980051,59,1,150,19.70016339999711,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00033447667394086975,1.0,0.0,0.004689738438978778,1.0553208099407543,3155.140229980039,3155.140229980039,2656.199318843765,2592.7029428622604,True,0.0,3155.1402299800434,29.411283400004322,,,,,,,
8,soft,3,2,6,3,0.002916871349886364,1.0553208099407543,4851.427502671717,4851.427502671717,64,1,150,25.669297799999185,COBYLA,1.0553208099407543,best-feasible-in-distribution,1.0,0.00033295264073378837,0.0030128956160925305,0.9969871043839075,2.641579340771574e-06,1.0553208099407543,3169.582339443086,4851.4111692777415,3526.9147184417297,1152.2867397186465,False,0.0,4851.427502671695,35.20660399999906,,,,,,,
9,xy,1,0,6,3,,0.6424714192424432,2128.1031854542694,2128.1031854542694,25,1,150,4.649474300000293,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.00030189862203758706,1.0,0.0,0.0004752227054407396,0.6424714192424432,2128.1031854542684,2128.103185454268,1745.9844975319,849.8315823028626,True,0.0,2128.10318545427,6.748782000002393,19.71185623489949,1.0987927280203635,0.6424714192424432,2142.3361783608143,0.0015,0.6424714192424432,0.3251094999941415
9,soft,1,0,6,3,1e-06,0.6424714192424432,3403.9858853672445,3403.9858853672445,26,1,150,7.837671900000714,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.00034526141551024836,0.002978964364103359,0.9970210356358966,3.1185087105787297e-06,0.6424714192424432,1860.826001344401,3403.9858795222776,2541.916120889509,1242.5352835456831,False,0.0,3403.9858853672267,14.371865100001742,19.71185623489949,1.0987927280203635,0.6424714192424432,2142.3361783608143,0.0015,0.6424714192424432,0.39926030000060564
9,xy,2,0,6,3,,0.6424714192424432,1952.6203495508619,1952.6203495508619,46,1,150,14.103304800002661,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.0003290303818610835,1.0,0.0,0.003006636927764298,0.6424714192424432,1952.6203495508641,1952.6203495508641,1654.2596064472757,4.330475225045876,True,0.0,1952.620349550867,17.09242180000001,,,,,,,
9,soft,2,0,6,3,1e-06,0.6424714192424432,2984.7297766762654,2984.7297766762654,48,1,150,11.593611699994653,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.000295356660630216,0.0035630378918010573,0.996436962108199,3.581124117497624e-06,0.6424714192424432,2175.239311927392,2984.7297710959942,2167.8557455838695,289.7866144488032,False,0.0,2984.729776676252,15.03278880000289,,,,,,,
9,xy,3,0,6,3,,0.6424714192424432,2008.179514047084,2008.179514047084,48,1,150,19.502549299999373,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.0003199272847613487,1.0,0.0,0.0009827023693018964,0.6424714192424432,2008.1795140470683,2008.1795140470683,1622.1524175776904,582.8049511856314,True,0.0,2008.179514047079,29.811708900000667,,,,,,,
9,soft,3,0,6,3,1e-06,0.6424714192424432,2873.425063455235,2873.425063455235,59,1,150,24.98063159999583,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.0004019202696541966,0.002636673575579688,0.9973633264244203,1.2040083666516075e-06,0.6424714192424432,1598.5046481860982,2873.4250576544578,2127.904389289242,3093.728636652334,False,0.0,2873.425063455222,30.08866940000007,,,,,,,
9,xy,1,1,6,3,,0.6424714192424432,2002.3490740307564,2002.3490740307564,30,1,150,10.05151360000309,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.0003208588490263292,1.0,0.0,0.0004919705687234797,0.6424714192424432,2002.3490740307523,2002.3490740307525,1597.1842028541366,2476.817912933243,True,0.0,2002.3490740307573,16.285359100002097,,,,,,,
9,soft,1,1,6,3,1e-06,0.6424714192424432,3015.7010627896425,3015.7010627896425,31,1,150,6.608950499998173,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.0003777895425281457,0.003587094833788302,0.9964129051662117,7.070726037162442e-09,0.6424714192424432,1700.6066789013316,3015.701057089299,2196.6309272663334,3990.8349292246803,False,0.0,3015.701062789626,9.211673400001018,,,,,,,
9,xy,2,1,6,3,,0.6424714192424432,1956.039564958396,1956.039564958396,34,1,150,10.971181100001559,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.00032845522695554785,0.9999999999999978,2.220446049250313e-15,0.0024062677987590985,0.6424714192424432,1956.0395649584027,1956.039564958403,1591.9152135161542,2507.62903871911,True,0.0,1956.0395649583984,15.879587900002662,,,,,,,
9,soft,2,1,6,3,1e-06,0.6424714192424432,3125.153366137105,3125.153366137105,38,1,150,9.25257650000276,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.0003125328576363604,0.003250837311996766,0.9967491626880033,4.579718724204077e-08,0.6424714192424432,2055.6923969574245,3125.153360444431,2109.643304338224,1603.567053778128,False,0.0,3125.15336613709,15.84025069999916,,,,,,,
9,xy,3,1,6,3,,0.6424714192424432,1963.345557758963,1963.345557758963,49,1,150,16.084663499997987,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.00032723298081860835,0.9999999999999942,5.773159728050814e-15,0.0039928233980589724,0.6424714192424432,1963.3455577589768,1963.3455577589768,1666.7107382188224,3319.3058223894454,True,0.0,1963.3455577589652,25.475908399996115,,,,,,,
9,soft,3,1,6,3,1e-06,0.6424714192424432,3172.7120452197837,3172.7120452197837,56,1,150,17.47993829999905,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.0003988718050865539,0.002658075930882622,0.9973419240691174,1.782785857032364e-06,0.6424714192424432,1610.7215678055484,3172.7120392450115,2439.9066994576838,978.9155325848363,False,0.0,3172.7120452197687,27.22911120000208,,,,,,,
9,xy,1,2,6,3,,0.6424714192424432,2020.252713287114,2020.252713287114,31,1,150,10.910436300000583,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.00031801537254074077,1.0,0.0,0.003510409489978131,0.6424714192424432,2020.2527132871119,2020.2527132871116,1663.7866030544947,365.18925476861097,True,0.0,2020.2527132871132,12.956096099995193,,,,,,,
9,soft,1,2,6,3,1e-06,0.6424714192424432,3147.204736556283,3147.204736556283,25,1,150,4.630529300004127,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.0003746644153815911,0.0026437986229874474,0.9973562013770125,3.6426206591724516e-08,0.6424714192424432,1714.7916718701294,3147.2047307019275,2259.6115717625303,3386.7940143234778,False,0.0,3147.2047365562657,8.180131599998276,,,,,,,
9,xy,2,2,6,3,,0.6424714192424432,2042.7896018847568,2042.7896018847568,43,1,150,18.207533800006786,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.0003145068971614486,1.0,0.0,0.0002405452912267841,0.6424714192424432,2042.789601884749,2042.7896018847491,1747.6501227551873,3523.680321080972,True,0.0,2042.7896018847543,22.9656360999943,,,,,,,
9,soft,2,2,6,3,1e-06,0.6424714192424432,2020.7643644317814,2020.7643644317814,41,1,150,10.337294000004476,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.0004255180352586403,0.004654271222996526,0.9953457287770034,5.048570282274623e-06,0.6424714192424432,1509.8570824428941,2020.7643593313499,1840.4089221362556,343.78034574934395,False,0.0,2020.7643644317698,14.336902000002738,,,,,,,
9,xy,3,2,6,3,,0.6424714192424432,1950.692336940841,1950.692336940841,58,1,150,20.81580729999405,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.00032935558677079784,1.0,0.0,6.340741808685749e-05,0.6424714192424432,1950.6923369408216,1950.6923369408212,1611.6428657600782,477.3307110990484,True,0.0,1950.692336940837,29.185307600004307,,,,,,,
9,soft,3,2,6,3,1e-06,0.6424714192424432,2623.771951655177,2623.771951655177,50,1,150,26.92117419999704,COBYLA,0.6424714192424432,best-feasible-in-distribution,1.0,0.00047190916349498736,0.0032973982607376394,0.9967026017392624,1.3110900180913226e-07,0.6424714192424432,1361.4302686649728,2623.7719461563443,1974.4907118420379,2837.9077091569534,False,0.0,2623.771951655167,32.206919299998845,,,,,,,
